datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,windgust,windspeed,sealevelpressure,visibility,severerisk,conditionClear,conditionPartiallyCloudy,conditionOvercast,conditionRain,windirCat,fecha,severeriskCat
2013-10-10,23.0,15.0,18.3,23.0,15.0,18.3,77.2,0.087,,27.7,1017.0,9.2,0.0,0,1,0,1,Este,2013-10-10,Bajo
2013-10-11,16.1,12.0,13.8,16.1,12.0,13.8,90.8,0.818,44.3,28.6,1020.3,5.8,0.0,0,0,1,1,Este,2013-10-11,Bajo
2013-10-12,19.6,13.6,15.8,19.6,13.6,15.8,89.5,0.1,,29.5,1018.5,7.8,0.0,0,0,1,1,Este,2013-10-12,Bajo
2013-10-13,18.6,14.9,16.1,18.6,14.9,16.1,93.9,0.0,,20.5,1015.3,4.8,0.0,0,1,0,0,Sur,2013-10-13,Bajo
2013-10-14,22.1,13.0,17.0,22.1,13.0,17.0,84.7,0.0,,15.6,1016.1,6.0,0.0,0,1,0,0,Sur,2013-10-14,Bajo
2013-10-15,25.5,12.1,18.4,25.5,12.1,18.4,76.7,0.0,,14.8,1018.0,8.6,0.0,0,1,0,0,Oeste,2013-10-15,Bajo
2013-10-16,26.4,11.8,19.0,26.4,11.8,19.0,63.3,0.0,,16.5,1017.3,10.3,0.0,0,1,0,0,Este,2013-10-16,Bajo
2013-10-17,26.5,14.5,19.7,26.5,14.5,19.7,76.3,1.0,,18.3,1014.4,9.2,0.0,0,1,0,1,Norte,2013-10-17,Bajo
2013-10-18,18.5,14.0,16.8,18.5,14.0,16.8,91.8,0.869,,16.7,1011.1,6.0,0.0,0,1,0,1,Oeste,2013-10-18,Bajo
2013-10-19,25.4,8.9,17.5,25.4,8.5,17.5,75.4,0.0,,17.8,1009.2,4.0,0.0,0,1,0,0,Este,2013-10-19,Bajo
2013-10-20,20.0,16.0,18.3,20.0,16.0,18.3,82.8,14.016,35.3,27.2,1002.9,9.6,0.0,0,1,0,1,Norte,2013-10-20,Bajo
2013-10-21,16.0,11.0,14.4,16.0,11.0,14.4,76.8,0.0,46.4,30.5,1011.8,7.9,0.0,0,1,0,0,Sur,2013-10-21,Bajo
2013-10-22,19.5,4.0,12.9,19.5,4.0,12.8,65.7,0.0,40.7,25.1,1014.5,10.2,0.0,0,1,0,0,Este,2013-10-22,Bajo
2013-10-23,23.6,13.8,17.0,23.6,13.8,17.0,77.6,0.0,49.6,30.8,1010.2,10.0,0.0,0,1,0,0,Este,2013-10-23,Bajo
2013-10-24,16.0,10.9,13.7,16.0,10.9,13.7,65.7,0.0,48.2,29.5,1021.6,10.1,0.0,0,1,0,0,Sur,2013-10-24,Bajo
2013-10-25,18.7,5.4,13.5,18.7,4.4,13.3,70.8,0.0,,24.1,1023.6,10.0,0.0,0,1,0,0,Este,2013-10-25,Bajo
2013-10-26,20.0,14.0,16.2,20.0,14.0,16.2,80.7,0.573,,20.5,1014.1,7.7,0.0,0,1,0,1,Norte,2013-10-26,Bajo
2013-10-27,18.0,11.0,15.2,18.0,11.0,15.2,63.6,0.19,,32.7,1018.2,8.1,0.0,0,0,0,1,Sur,2013-10-27,Bajo
2013-10-28,21.7,4.0,13.6,21.7,4.0,13.6,56.5,0.0,,19.2,1019.7,10.3,0.0,0,1,0,0,Este,2013-10-28,Bajo
2013-10-29,23.2,11.4,17.1,23.2,11.4,17.1,58.2,0.0,42.5,25.7,1016.6,10.0,0.0,0,1,0,0,Este,2013-10-29,Bajo
2013-10-30,22.6,12.3,18.0,22.6,12.3,18.0,71.1,0.0,,24.1,1016.1,10.8,0.0,0,1,0,0,Este,2013-10-30,Bajo
2013-10-31,24.0,15.9,19.6,24.0,15.9,19.6,68.9,0.0,51.8,37.1,1013.5,10.0,0.0,0,0,1,0,Este,2013-10-31,Bajo
2013-11-01,21.0,18.0,19.0,21.0,18.0,19.0,86.5,94.36,48.2,119.8,1010.0,5.6,0.0,0,0,1,1,Este,2013-11-01,Bajo
2013-11-02,20.0,14.2,16.7,20.0,14.2,16.7,96.4,24.513,,26.9,1009.0,4.1,0.0,0,0,1,1,Sur,2013-11-02,Bajo
2013-11-03,18.0,13.5,15.3,18.0,13.5,15.3,79.0,0.0,42.5,26.4,1014.3,9.8,0.0,0,1,0,0,Sur,2013-11-03,Bajo
2013-11-04,18.0,12.8,15.2,18.0,12.8,15.2,72.4,0.0,,25.1,1018.5,10.3,0.0,0,1,0,0,Sur,2013-11-04,Bajo
2013-11-05,22.7,10.5,16.7,22.7,10.5,16.7,72.2,0.0,,24.6,1020.9,9.9,0.0,1,0,0,0,Este,2013-11-05,Bajo
2013-11-06,26.7,12.9,19.5,26.7,12.9,19.5,62.5,0.0,48.6,34.9,1019.0,10.3,0.0,1,0,0,0,Norte,2013-11-06,Bajo
2013-11-07,26.3,15.0,19.0,26.3,15.0,19.0,78.0,18.0,48.2,33.5,1014.7,8.6,0.0,0,1,0,1,Norte,2013-11-07,Bajo
2013-11-08,21.3,17.0,18.5,21.3,17.0,18.5,93.5,10.048,,13.3,1012.6,6.0,0.0,0,1,0,1,Este,2013-11-08,Bajo
2013-11-09,20.7,15.0,17.5,20.7,15.0,17.5,92.6,0.2,,35.4,1010.5,5.4,0.0,0,1,0,1,Este,2013-11-09,Bajo
2013-11-10,22.1,16.8,19.2,22.1,16.8,19.2,89.8,0.0,,24.2,1005.6,7.4,0.0,0,1,0,0,Este,2013-11-10,Bajo
2013-11-11,19.5,17.0,18.0,19.5,17.0,18.0,89.1,0.0,,28.7,1002.5,9.6,0.0,0,0,1,0,Oeste,2013-11-11,Bajo
2013-11-12,26.5,13.8,20.3,26.5,13.8,20.3,68.7,0.0,42.5,28.2,1006.9,10.0,0.0,0,1,0,0,Oeste,2013-11-12,Bajo
2013-11-13,26.0,13.9,19.2,26.0,13.9,19.2,56.7,0.0,,29.1,1016.8,10.1,0.0,0,1,0,0,Este,2013-11-13,Bajo
2013-11-14,33.0,14.0,23.9,32.6,14.0,23.7,52.6,0.0,55.4,40.3,1010.5,10.4,0.0,1,0,0,0,Norte,2013-11-14,Bajo
2013-11-15,24.1,16.9,20.5,24.1,16.9,20.5,67.5,16.161,59.4,35.4,1004.7,9.1,0.0,0,1,0,1,Oeste,2013-11-15,Bajo
2013-11-16,18.5,12.8,15.9,18.5,12.8,15.9,66.8,0.475,,25.9,1015.8,10.1,0.0,0,1,0,1,Sur,2013-11-16,Bajo
2013-11-17,26.5,10.0,18.0,26.5,10.0,18.0,69.1,0.0,,18.3,1014.4,10.3,0.0,1,0,0,0,Norte,2013-11-17,Bajo
2013-11-18,26.5,14.0,20.5,26.5,14.0,20.5,72.6,0.0,,24.2,1009.4,14.1,0.0,0,1,0,0,Este,2013-11-18,Bajo
2013-11-19,21.0,17.0,18.5,21.0,17.0,18.5,89.9,0.91,,27.7,1011.4,8.8,0.0,0,1,0,1,Este,2013-11-19,Bajo
2013-11-20,20.5,17.0,18.8,20.5,17.0,18.8,92.0,3.472,,18.7,1014.1,7.4,0.0,0,0,1,1,Este,2013-11-20,Bajo
2013-11-21,20.0,16.0,18.3,20.0,16.0,18.3,86.7,0.0,,24.1,1016.6,9.3,0.0,0,1,0,0,Sur,2013-11-21,Bajo
2013-11-22,26.1,13.0,19.1,26.1,13.0,19.1,76.2,0.0,,18.4,1017.0,9.8,0.0,0,1,0,0,Este,2013-11-22,Bajo
2013-11-23,28.0,15.3,21.6,27.8,15.3,21.6,64.6,0.0,,28.7,1013.5,10.0,0.0,0,1,0,0,Norte,2013-11-23,Bajo
2013-11-24,31.1,17.4,23.5,32.3,17.4,23.9,66.4,0.0,40.7,33.5,1011.0,10.0,0.0,0,1,0,0,Norte,2013-11-24,Bajo
2013-11-25,27.0,19.0,22.2,28.7,19.0,22.3,79.3,2.128,,25.9,1012.5,9.5,0.0,0,1,0,1,Este,2013-11-25,Bajo
2013-11-26,19.1,17.0,18.2,19.1,17.0,18.2,91.4,0.0,50.0,30.4,1014.3,6.4,0.0,0,0,1,0,Sur,2013-11-26,Bajo
2013-11-27,20.4,15.0,17.2,20.4,15.0,17.2,90.7,81.71,53.6,33.5,1005.0,7.1,0.0,0,0,1,1,Sur,2013-11-27,Bajo
2013-11-28,25.0,11.0,18.3,25.0,11.0,18.3,64.9,2.81,,25.2,1008.0,10.6,0.0,0,1,0,1,Oeste,2013-11-28,Bajo
2013-11-29,21.1,16.4,18.7,21.1,16.4,18.7,57.4,0.0,,27.7,1013.9,10.6,0.0,1,0,0,0,Este,2013-11-29,Bajo
2013-11-30,28.3,12.0,20.7,28.9,12.0,20.9,63.7,0.0,,25.7,1016.1,10.2,0.0,1,0,0,0,Este,2013-11-30,Bajo
2013-12-01,28.0,16.9,22.8,29.0,16.9,23.1,71.3,0.0,50.0,34.5,1012.1,10.0,0.0,0,1,0,0,Norte,2013-12-01,Bajo
2013-12-02,32.1,19.0,25.4,32.4,19.0,25.6,67.4,0.0,,27.7,1006.8,10.0,0.0,0,1,0,0,Norte,2013-12-02,Bajo
2013-12-03,21.0,15.0,17.5,21.0,15.0,17.5,53.3,15.328,47.5,27.7,1011.2,10.1,0.0,0,1,0,1,Sur,2013-12-03,Bajo
2013-12-04,30.5,11.0,20.3,29.4,11.0,20.2,53.9,0.0,61.2,42.5,1003.7,10.5,0.0,1,0,0,0,Norte,2013-12-04,Bajo
2013-12-05,20.5,15.0,18.2,20.5,15.0,18.2,52.3,0.0,46.4,27.7,1008.8,10.7,0.0,1,0,0,0,Sur,2013-12-05,Bajo
2013-12-06,20.5,12.4,17.0,20.5,12.4,17.0,56.3,0.0,,24.1,1013.1,11.7,0.0,0,1,0,0,Sur,2013-12-06,Bajo
2013-12-07,30.0,11.0,20.9,29.1,11.0,20.8,56.1,0.0,,29.1,1009.8,10.3,0.0,1,0,0,0,Norte,2013-12-07,Bajo
2013-12-08,33.7,18.1,25.7,34.2,18.1,25.7,49.8,0.0,,27.7,1006.8,10.3,0.0,0,1,0,0,Norte,2013-12-08,Bajo
2013-12-09,24.0,17.6,20.4,24.0,17.6,20.4,76.4,0.196,46.4,36.7,1010.4,9.8,0.0,0,1,0,1,Sur,2013-12-09,Bajo
2013-12-10,20.9,17.0,18.5,20.9,17.0,18.5,73.9,0.0,46.4,31.3,1018.5,10.0,0.0,0,1,0,0,Este,2013-12-10,Bajo
2013-12-11,27.0,10.9,18.6,26.8,10.9,18.6,70.8,0.0,,22.8,1017.5,10.3,0.0,1,0,0,0,Este,2013-12-11,Bajo
2013-12-12,27.5,14.1,21.1,27.2,14.1,21.1,65.4,0.0,37.1,21.4,1013.1,10.7,0.0,0,1,0,0,Este,2013-12-12,Bajo
2013-12-13,29.0,17.0,22.9,28.6,17.0,22.8,64.3,0.0,,20.5,1008.9,10.5,0.0,0,1,0,0,Este,2013-12-13,Bajo
2013-12-14,31.5,18.6,25.0,32.0,18.6,25.1,64.2,0.0,,18.4,1009.0,10.2,0.0,0,1,0,0,Norte,2013-12-14,Bajo
2013-12-15,34.0,19.0,26.7,34.5,19.0,27.1,58.6,0.0,,18.4,1010.0,11.5,0.0,0,1,0,0,Norte,2013-12-15,Bajo
2013-12-16,31.5,20.0,25.9,33.0,20.0,26.7,69.5,0.0,,22.3,1010.9,10.2,0.0,0,1,0,0,Este,2013-12-16,Bajo
2013-12-17,34.0,19.8,27.0,34.0,19.8,27.4,61.6,0.0,,18.4,1009.4,9.7,0.0,0,1,0,0,Este,2013-12-17,Bajo
2013-12-18,31.6,20.0,25.7,32.2,20.0,26.0,63.5,0.0,,27.7,1009.6,10.0,0.0,0,1,0,0,Este,2013-12-18,Bajo
2013-12-19,26.8,19.0,23.7,28.6,19.0,23.8,77.7,0.0,,35.3,1012.0,10.0,0.0,0,1,0,0,Este,2013-12-19,Bajo
2013-12-20,27.1,19.6,23.7,28.3,19.6,24.0,75.6,0.0,,26.7,1012.1,11.2,0.0,0,1,0,0,Este,2013-12-20,Bajo
2013-12-21,28.2,18.0,23.0,29.2,18.0,23.1,75.0,0.0,,34.4,1012.5,10.1,0.0,0,1,0,0,Este,2013-12-21,Bajo
2013-12-22,29.6,19.0,24.0,30.6,19.0,24.4,72.1,0.0,,27.7,1013.4,13.0,0.0,1,0,0,0,Este,2013-12-22,Bajo
2013-12-23,32.6,19.9,25.3,33.5,19.9,25.5,66.1,0.0,38.9,26.0,1012.8,11.7,0.0,1,0,0,0,Este,2013-12-23,Bajo
2013-12-24,34.1,19.0,26.3,33.9,19.0,26.5,60.6,0.0,,23.3,1008.7,12.3,0.0,1,0,0,0,Norte,2013-12-24,Bajo
2013-12-25,35.5,21.9,28.4,36.3,21.9,28.7,54.1,0.0,,22.3,1006.2,10.4,0.0,0,1,0,0,Norte,2013-12-25,Bajo
2013-12-26,38.0,24.0,29.1,38.9,24.0,29.7,56.5,5.0,64.8,36.7,1006.4,10.9,0.0,0,1,0,1,Oeste,2013-12-26,Bajo
2013-12-27,31.6,22.0,26.1,33.3,22.0,26.4,69.3,2.715,,17.9,1009.9,10.5,0.0,0,1,0,1,Sur,2013-12-27,Bajo
2013-12-28,33.5,20.0,27.2,34.9,20.0,27.8,57.3,0.0,,17.4,1008.2,10.7,0.0,0,1,0,0,Este,2013-12-28,Bajo
2013-12-29,35.0,24.9,29.6,37.8,24.9,31.8,63.4,0.0,,21.5,1001.7,10.8,0.0,0,1,0,0,Norte,2013-12-29,Bajo
2013-12-30,35.6,23.4,29.9,38.8,23.4,31.3,58.0,0.0,,40.7,999.6,10.1,0.0,0,1,0,0,Oeste,2013-12-30,Bajo
2013-12-31,28.5,22.5,25.2,28.9,22.5,25.4,58.0,1.0,25.6,42.5,1004.9,11.4,0.0,0,1,0,1,Este,2013-12-31,Bajo
2014-01-01,32.5,20.6,26.1,35.5,20.6,27.3,68.4,0.2,36.7,18.6,1004.5,11.1,0.0,0,1,0,1,Norte,2014-01-01,Bajo
2014-01-02,27.7,21.0,23.1,30.2,21.0,23.2,83.8,72.826,42.5,33.5,1000.2,8.3,0.0,0,0,1,1,Sur,2014-01-02,Bajo
2014-01-03,22.0,17.0,19.8,22.0,17.0,19.8,49.8,0.0,44.3,29.5,1011.7,10.5,0.0,0,1,0,0,Sur,2014-01-03,Bajo
2014-01-04,30.0,12.6,21.2,28.2,12.6,20.9,45.2,0.0,46.4,27.7,1014.4,15.9,0.0,1,0,0,0,Norte,2014-01-04,Bajo
2014-01-05,29.3,20.6,24.6,30.1,20.6,24.8,60.2,0.0,35.6,29.5,1013.1,11.6,0.0,1,0,0,0,Este,2014-01-05,Bajo
2014-01-06,35.0,18.9,27.4,34.0,18.9,26.9,52.0,0.0,46.4,30.8,1011.0,14.6,0.0,1,0,0,0,Norte,2014-01-06,Bajo
2014-01-07,27.0,19.0,22.3,27.5,19.0,22.3,79.6,30.189,55.8,43.2,1006.2,9.3,0.0,0,1,0,1,Norte,2014-01-07,Bajo
2014-01-08,25.1,19.0,21.7,25.1,19.0,21.7,72.6,10.792,35.6,18.8,1009.9,11.6,0.0,0,1,0,1,Sur,2014-01-08,Bajo
2014-01-09,31.5,15.0,22.5,32.6,15.0,22.8,73.6,9.0,34.2,25.0,1009.0,9.8,0.0,0,1,0,1,Norte,2014-01-09,Bajo
2014-01-10,28.5,19.0,23.2,30.0,19.0,23.6,80.2,29.059,64.8,38.9,1007.1,9.5,0.0,0,1,0,1,Norte,2014-01-10,Bajo
2014-01-11,23.0,17.0,20.2,23.0,17.0,20.2,66.6,0.0,53.6,35.3,1015.4,11.0,0.0,0,1,0,0,Sur,2014-01-11,Bajo
2014-01-12,22.6,15.0,19.2,22.6,15.0,19.2,60.4,0.0,46.4,27.7,1022.9,10.4,0.0,0,1,0,0,Este,2014-01-12,Bajo
2014-01-13,26.5,15.9,21.5,26.5,15.9,21.5,70.2,0.0,40.7,24.1,1019.5,10.1,0.0,0,1,0,0,Este,2014-01-13,Bajo
2014-01-14,27.0,17.0,22.7,27.4,17.0,22.8,74.4,0.0,33.1,18.8,1015.3,12.7,0.0,1,0,0,0,Este,2014-01-14,Bajo
2014-01-15,31.0,18.8,25.0,31.0,18.8,25.1,69.5,0.0,27.0,14.8,1011.1,10.0,0.0,1,0,0,0,Norte,2014-01-15,Bajo
2014-01-16,32.0,20.6,26.2,33.9,20.6,27.0,65.3,0.0,27.7,22.3,1010.4,10.2,0.0,0,1,0,0,Norte,2014-01-16,Bajo
2014-01-17,34.0,22.0,27.6,36.9,22.0,29.0,66.6,0.0,30.2,14.9,1010.2,11.8,0.0,0,1,0,0,Norte,2014-01-17,Bajo
2014-01-18,36.0,23.0,29.7,37.7,23.0,30.6,55.6,0.0,38.5,16.6,1009.8,10.2,0.0,0,1,0,0,Norte,2014-01-18,Bajo
2014-01-19,28.0,23.0,25.5,29.6,23.0,25.9,69.5,0.0,48.2,30.5,1010.7,10.0,0.0,0,1,0,0,Sur,2014-01-19,Bajo
2014-01-20,32.0,20.2,24.7,35.5,20.2,25.7,76.1,5.008,42.5,40.7,1008.2,9.0,0.0,0,1,0,1,Norte,2014-01-20,Bajo
2014-01-21,27.5,21.0,24.3,30.0,21.0,24.5,81.8,37.176,61.2,25.9,1002.7,8.8,0.0,0,1,0,1,Norte,2014-01-21,Bajo
2014-01-22,32.0,20.0,26.1,39.3,20.0,28.9,82.5,0.0,39.2,18.1,1005.3,10.2,0.0,0,1,0,0,Norte,2014-01-22,Bajo
2014-01-23,32.4,24.0,27.3,41.8,24.0,30.3,82.5,0.251,60.8,35.4,1002.8,9.6,0.0,0,1,0,1,Este,2014-01-23,Bajo
2014-01-24,27.0,18.0,20.6,30.6,18.0,20.8,82.5,150.401,68.8,38.9,1007.7,6.5,0.0,0,0,1,1,Sur,2014-01-24,Bajo
2014-01-25,19.9,15.6,17.9,19.9,15.6,17.9,51.5,0.0,52.6,31.7,1020.3,10.6,0.0,0,1,0,0,Sur,2014-01-25,Bajo
2014-01-26,24.7,14.5,20.1,24.7,14.5,20.1,70.0,0.0,27.7,20.5,1017.3,11.1,0.0,0,1,0,0,Este,2014-01-26,Bajo
2014-01-27,26.5,20.0,23.2,26.5,20.0,23.2,81.4,0.0,24.5,14.8,1013.0,10.0,0.0,0,1,0,0,Este,2014-01-27,Bajo
2014-01-28,24.7,21.5,23.1,24.7,21.5,23.1,92.8,20.907,26.3,19.2,1008.6,8.3,0.0,0,0,1,1,Norte,2014-01-28,Bajo
2014-01-29,25.8,21.9,23.3,25.8,21.9,23.3,87.1,0.0,29.2,13.0,1011.6,7.7,0.0,0,1,0,0,Este,2014-01-29,Bajo
2014-01-30,27.0,21.8,23.6,29.1,21.8,23.8,87.0,0.169,27.7,20.5,1009.5,9.7,0.0,0,1,0,1,Norte,2014-01-30,Bajo
2014-01-31,31.7,20.6,25.4,35.8,20.6,26.8,82.1,2.0,40.0,23.9,1006.7,9.6,0.0,0,1,0,1,Norte,2014-01-31,Bajo
2014-02-01,25.0,21.2,22.8,25.0,21.2,22.8,89.0,42.017,37.1,19.4,1008.8,9.0,0.0,0,1,0,1,Norte,2014-02-01,Bajo
2014-02-02,24.0,20.0,21.5,24.0,20.0,21.5,90.1,8.134,48.6,29.7,1006.4,9.4,0.0,0,0,1,1,Norte,2014-02-02,Bajo
2014-02-03,21.5,19.0,20.5,21.5,19.0,20.5,91.5,6.446,43.2,24.9,1007.8,9.5,0.0,0,0,1,1,Norte,2014-02-03,Bajo
2014-02-04,28.9,17.0,22.5,31.7,17.0,23.0,86.0,0.0,38.5,19.3,1009.2,8.1,0.0,0,1,0,0,Norte,2014-02-04,Bajo
2014-02-05,35.0,22.0,26.2,41.0,22.0,28.0,79.4,12.0,48.2,47.3,1005.9,9.0,0.0,0,1,0,1,Norte,2014-02-05,Bajo
2014-02-06,23.0,17.0,18.8,23.0,17.0,18.8,92.7,64.192,60.5,31.5,1011.8,7.5,0.0,0,0,1,1,Sur,2014-02-06,Bajo
2014-02-07,24.6,19.8,21.2,24.6,19.8,21.2,94.9,122.752,47.2,20.5,1007.7,6.9,0.0,0,1,0,1,Norte,2014-02-07,Bajo
2014-02-08,33.3,21.0,24.6,43.9,21.0,25.9,87.1,17.0,64.8,27.7,1006.7,8.8,0.0,0,1,0,1,Este,2014-02-08,Bajo
2014-02-09,25.5,20.0,22.3,25.5,20.0,22.3,89.6,55.157,51.1,20.5,1009.4,8.3,0.0,0,1,0,1,Este,2014-02-09,Bajo
2014-02-10,27.2,19.0,23.1,29.1,19.0,23.1,83.9,0.0,30.6,16.8,1014.1,10.4,0.0,0,1,0,0,Este,2014-02-10,Bajo
2014-02-11,31.0,16.0,23.4,36.5,16.0,24.0,87.3,11.953,55.4,24.1,1009.4,9.5,0.0,0,1,0,1,Norte,2014-02-11,Bajo
2014-02-12,26.0,19.0,22.8,26.0,19.0,22.8,82.2,0.0,41.4,23.4,1010.2,8.7,0.0,0,1,0,0,Sur,2014-02-12,Bajo
2014-02-13,24.1,21.0,22.4,24.1,21.0,22.4,71.0,0.0,50.8,34.6,1016.2,10.0,0.0,0,1,0,0,Este,2014-02-13,Bajo
2014-02-14,22.0,19.0,20.4,22.0,19.0,20.4,61.6,0.5,46.4,37.1,1024.4,10.3,0.0,0,1,0,1,Este,2014-02-14,Bajo
2014-02-15,23.0,15.7,20.1,23.0,15.7,20.1,64.7,0.143,42.5,31.5,1026.6,10.2,0.0,0,1,0,1,Este,2014-02-15,Bajo
2014-02-16,24.0,18.0,21.2,24.0,18.0,21.2,72.6,0.0,48.2,31.5,1023.5,10.3,0.0,0,1,0,0,Este,2014-02-16,Bajo
2014-02-17,29.0,19.0,23.9,29.7,19.0,24.2,69.4,0.0,42.8,25.3,1019.8,12.5,0.0,0,1,0,0,Este,2014-02-17,Bajo
2014-02-18,30.0,19.9,24.4,30.6,19.9,24.6,71.9,0.0,40.7,22.3,1015.9,11.6,0.0,0,1,0,0,Norte,2014-02-18,Bajo
2014-02-19,25.9,21.0,23.4,25.9,21.0,23.4,83.4,1.428,28.1,27.7,1012.4,9.8,0.0,0,0,1,1,Norte,2014-02-19,Bajo
2014-02-20,26.5,20.0,22.7,26.5,20.0,22.7,85.1,0.992,26.3,18.8,1009.9,9.7,0.0,0,1,0,1,Norte,2014-02-20,Bajo
2014-02-21,27.0,18.8,22.8,29.7,18.8,23.0,84.5,0.0,38.9,19.2,1010.6,7.1,0.0,0,1,0,0,Sur,2014-02-21,Bajo
2014-02-22,24.6,20.8,22.4,24.6,20.8,22.4,73.4,0.0,37.1,18.4,1013.8,10.6,0.0,0,1,0,0,Sur,2014-02-22,Bajo
2014-02-23,25.7,17.0,21.0,25.7,17.0,21.0,75.4,0.865,27.0,17.4,1010.8,10.5,0.0,0,1,0,1,Este,2014-02-23,Bajo
2014-02-24,25.1,16.0,21.4,25.1,16.0,21.4,76.2,0.0,48.2,29.5,1011.2,10.0,0.0,0,1,0,0,Sur,2014-02-24,Bajo
2014-02-25,21.5,18.9,20.0,21.5,18.9,20.0,66.4,5.185,46.4,27.7,1017.2,10.0,0.0,0,1,0,1,Sur,2014-02-25,Bajo
2014-02-26,21.5,18.0,20.0,21.5,18.0,20.0,63.6,0.0,44.3,29.5,1017.3,9.9,0.0,0,1,0,0,Sur,2014-02-26,Bajo
2014-02-27,22.0,16.5,18.9,22.0,16.5,18.9,76.0,6.76,,21.5,1016.3,9.5,0.0,0,1,0,1,Sur,2014-02-27,Bajo
2014-02-28,23.0,16.4,20.3,23.0,16.4,20.3,76.4,0.741,,19.9,1013.7,9.7,0.0,0,1,0,1,Este,2014-02-28,Bajo
2014-03-01,23.1,14.0,19.7,23.1,14.0,19.7,72.4,0.0,,18.4,1013.2,10.3,0.0,0,1,0,0,Sur,2014-03-01,Bajo
2014-03-02,23.1,15.0,19.8,23.1,15.0,19.8,74.0,0.0,,22.3,1016.1,10.5,0.0,0,1,0,0,Este,2014-03-02,Bajo
2014-03-03,23.5,16.0,20.5,23.5,16.0,20.5,72.6,0.0,46.4,35.3,1017.8,11.4,0.0,0,1,0,0,Este,2014-03-03,Bajo
2014-03-04,25.5,19.0,21.0,25.5,19.0,21.0,87.2,9.458,,26.8,1011.5,8.4,0.0,0,1,0,1,Este,2014-03-04,Bajo
2014-03-05,24.5,16.8,20.4,24.5,16.8,20.4,85.9,11.626,,29.5,1009.3,10.0,0.0,0,1,0,1,Norte,2014-03-05,Bajo
2014-03-06,23.0,17.4,20.1,23.0,17.4,20.1,82.1,0.0,,23.2,1012.5,9.3,0.0,0,1,0,0,Sur,2014-03-06,Bajo
2014-03-07,22.0,14.0,18.3,22.0,14.0,18.3,72.6,0.0,,20.4,1015.3,10.0,0.0,0,1,0,0,Sur,2014-03-07,Bajo
2014-03-08,25.6,12.0,18.7,25.6,12.0,18.7,74.5,0.0,,16.6,1014.9,10.0,0.0,1,0,0,0,Este,2014-03-08,Bajo
2014-03-09,26.0,14.0,20.2,26.0,14.0,20.2,72.7,0.0,,16.6,1010.5,10.8,0.0,0,1,0,0,Norte,2014-03-09,Bajo
2014-03-10,22.0,12.9,18.9,22.0,12.9,18.9,75.7,31.962,48.2,185.0,1010.4,9.7,0.0,0,1,0,1,Sur,2014-03-10,Bajo
2014-03-11,24.5,12.5,18.3,24.5,12.5,18.3,66.6,0.0,,56.8,1013.6,10.0,0.0,1,0,0,0,Norte,2014-03-11,Bajo
2014-03-12,28.4,13.1,21.1,27.9,13.1,21.1,61.8,0.0,,17.6,1016.5,12.5,0.0,1,0,0,0,Norte,2014-03-12,Bajo
2014-03-13,26.6,14.0,21.0,26.6,14.0,21.0,68.3,0.0,,24.1,1017.6,10.4,0.0,1,0,0,0,Este,2014-03-13,Bajo
2014-03-14,27.7,18.9,23.0,29.7,18.9,23.4,79.2,0.5,46.4,44.5,1006.9,9.7,0.0,0,1,0,1,Este,2014-03-14,Bajo
2014-03-15,23.5,18.0,20.3,23.5,18.0,20.3,78.7,18.019,57.2,42.5,1002.5,9.4,0.0,0,1,0,1,Oeste,2014-03-15,Bajo
2014-03-16,27.6,15.0,21.1,27.9,15.0,21.1,71.6,0.0,48.6,29.7,1006.5,10.3,0.0,0,1,0,0,Norte,2014-03-16,Bajo
2014-03-17,23.5,18.0,21.0,23.5,18.0,21.0,67.4,0.0,31.3,31.5,1007.7,9.7,0.0,0,1,0,0,Oeste,2014-03-17,Bajo
2014-03-18,19.2,16.0,17.5,19.2,16.0,17.5,60.2,0.0,,31.5,1018.1,10.1,0.0,0,1,0,0,Sur,2014-03-18,Bajo
2014-03-19,21.3,13.1,17.1,21.3,13.1,17.1,72.2,0.207,,24.1,1016.2,10.0,0.0,0,1,0,1,Este,2014-03-19,Bajo
2014-03-20,21.5,14.0,17.6,21.5,14.0,17.6,76.6,0.0,,16.6,1007.6,10.1,0.0,0,1,0,0,Oeste,2014-03-20,Bajo
2014-03-21,18.3,15.1,16.8,18.3,15.1,16.8,72.6,0.0,50.0,41.8,1007.0,11.3,0.0,0,1,0,0,Oeste,2014-03-21,Bajo
2014-03-22,18.3,12.2,15.2,18.3,12.2,15.2,58.1,0.095,,39.6,1021.4,10.4,0.0,0,1,0,1,Oeste,2014-03-22,Bajo
2014-03-23,23.0,7.9,16.5,23.0,5.9,16.2,61.0,0.0,,28.1,1019.0,12.5,0.0,1,0,0,0,Norte,2014-03-23,Bajo
2014-03-24,25.0,10.2,18.0,25.0,10.2,18.0,66.8,0.0,,92.4,1018.1,10.1,0.0,0,1,0,0,Norte,2014-03-24,Bajo
2014-03-25,22.9,12.2,19.4,22.9,12.2,19.4,82.9,0.0,,28.8,1022.3,10.0,0.0,0,1,0,0,Este,2014-03-25,Bajo
2014-03-26,26.8,17.0,21.4,27.5,17.0,21.4,81.7,0.0,,31.0,1022.9,9.8,0.0,0,1,0,0,Este,2014-03-26,Bajo
